measure_id,measure_name,location_id,location_name,FIPS,sex_id,sex,age_id,age_name,year_id,metric,val,upper,lower
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,1989,Percentage,1.420428965,1.543131574,1.30539755
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,1990,Percentage,1.403736077,1.514136889,1.289210032
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,1991,Percentage,1.420838786,1.53831791,1.309416922
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,1992,Percentage,1.367748888,1.483792886,1.261600764
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,1993,Percentage,1.399497324,1.512788101,1.288196536
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,1994,Percentage,1.374780671,1.48424751,1.268735897
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,1995,Percentage,1.365752256,1.483429702,1.254041722
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,1996,Percentage,1.262740453,1.364300124,1.163821909
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,1997,Percentage,1.24107963,1.352956842,1.140359813
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,1998,Percentage,1.204631323,1.298245939,1.113522379
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,1999,Percentage,1.198816062,1.298506287,1.103245737
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2000,Percentage,1.196388414,1.29978671,1.098717834
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2001,Percentage,1.203388498,1.309993008,1.098799949
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2002,Percentage,1.199058328,1.29854494,1.100890406
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2003,Percentage,1.193230611,1.297024187,1.098822307
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2004,Percentage,1.166927957,1.265660261,1.070521402
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2005,Percentage,1.200457388,1.307361004,1.098962582
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2006,Percentage,1.161782237,1.257928305,1.073307992
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2007,Percentage,1.130443283,1.227970664,1.037456334
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2008,Percentage,1.071968694,1.161075643,0.989901197
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2009,Percentage,1.022005443,1.110004254,0.942563753
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2010,Percentage,0.996154134,1.079874279,0.916122033
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2011,Percentage,0.992533888,1.077108656,0.905667526
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2012,Percentage,0.962684085,1.047497705,0.880846406
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2013,Percentage,0.964912349,1.04521223,0.883140254
34,Mortality risk,771,Yuba County,6115,3,Both,165,5 to 25,2014,Percentage,0.972235634,1.053867215,0.88690846
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1980,Percentage,4.693522736,4.724573987,4.662885345
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1981,Percentage,4.543141106,4.570604723,4.51161993
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1982,Percentage,4.419088865,4.44691142,4.390322668
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1983,Percentage,4.241717237,4.266934287,4.217248211
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1984,Percentage,4.332538911,4.360335852,4.30689737
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1985,Percentage,4.441898539,4.469359782,4.413789203
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1986,Percentage,4.549145403,4.57762175,4.518943188
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1987,Percentage,4.650682905,4.677986836,4.622952943
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1988,Percentage,4.732151376,4.760258087,4.70377054
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1989,Percentage,4.84038645,4.868127448,4.80977056
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1990,Percentage,4.806741241,4.836252756,4.775973796
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1991,Percentage,4.828593919,4.857754361,4.800560901
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1992,Percentage,4.833871633,4.86299703,4.805410586
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1993,Percentage,4.871855082,4.899762672,4.842065882
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1994,Percentage,4.885112333,4.915740105,4.856413768
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1995,Percentage,4.741702372,4.770100282,4.715062454
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1996,Percentage,4.281446739,4.307163292,4.25714206
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1997,Percentage,3.881788535,3.904261371,3.859685299
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1998,Percentage,3.677349224,3.69910656,3.654249681
34,Mortality risk,527,California,6,1,Male,166,25 to 45,1999,Percentage,3.566168576,3.589477628,3.543940343
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2000,Percentage,3.536141958,3.557463103,3.515362778
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2001,Percentage,3.610698932,3.716654506,3.559984736
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2002,Percentage,3.539831884,3.560078417,3.518621656
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2003,Percentage,3.561854073,3.582940927,3.540329867
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2004,Percentage,3.457975672,3.481259253,3.435931456
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2005,Percentage,3.503111418,3.557999436,3.46957869
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2006,Percentage,3.505801386,3.5295433,3.482350676
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2007,Percentage,3.390513368,3.413895525,3.367651401
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2008,Percentage,3.264512855,3.285051737,3.243718572
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2009,Percentage,3.20941735,3.231318293,3.189407915
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2010,Percentage,3.077936175,3.097075417,3.05964276
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2011,Percentage,3.089219094,3.108262921,3.068740801
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2012,Percentage,3.059883162,3.078724383,3.041860625
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2013,Percentage,3.057638853,3.075305939,3.039691023
34,Mortality risk,527,California,6,1,Male,166,25 to 45,2014,Percentage,2.9885783,3.011478248,2.966877439
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1980,Percentage,2.107292555,2.123304874,2.090786402
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1981,Percentage,2.024671088,2.040129954,2.009177384
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1982,Percentage,1.960379825,1.975380623,1.944836949
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1983,Percentage,1.899816281,1.91467844,1.885566942
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1984,Percentage,1.90536199,1.919536456,1.891092767
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1985,Percentage,1.90069263,1.915020367,1.886210787
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1986,Percentage,1.880247279,1.894199744,1.865915116
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1987,Percentage,1.913008674,1.927515209,1.898277349
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1988,Percentage,1.933291623,1.947925977,1.918535845
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1989,Percentage,1.926400458,1.941361513,1.91207629
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1990,Percentage,1.874594378,1.888042352,1.86120782
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1991,Percentage,1.874365838,1.888180041,1.860677645
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1992,Percentage,1.860942643,1.874999779,1.848437483
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1993,Percentage,1.872970046,1.885702803,1.859466452
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1994,Percentage,1.905964606,1.920794736,1.892054833
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1995,Percentage,1.887165107,1.899849315,1.873574731
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1996,Percentage,1.841946549,1.855435116,1.828184823
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1997,Percentage,1.794547105,1.807028262,1.782125855
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1998,Percentage,1.749821063,1.763172363,1.737321399
34,Mortality risk,527,California,6,2,Female,166,25 to 45,1999,Percentage,1.735364243,1.747341795,1.722594554
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2000,Percentage,1.715285181,1.727235467,1.703102339
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2001,Percentage,1.767164396,1.788698019,1.751898422
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2002,Percentage,1.740278393,1.752617167,1.727813016
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2003,Percentage,1.745816879,1.758126793,1.733921887
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2004,Percentage,1.70117589,1.713237272,1.689785336
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2005,Percentage,1.698528897,1.723646115,1.681568209
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2006,Percentage,1.701054602,1.713639069,1.689224077
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2007,Percentage,1.640057321,1.651447204,1.628003358
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2008,Percentage,1.599083375,1.610523568,1.587444315
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2009,Percentage,1.597731322,1.609550705,1.586741202
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2010,Percentage,1.539839389,1.550192452,1.528834044
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2011,Percentage,1.55056575,1.561868971,1.539306453
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2012,Percentage,1.528552829,1.540171856,1.516902251
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2013,Percentage,1.517322436,1.528688431,1.506152187
34,Mortality risk,527,California,6,2,Female,166,25 to 45,2014,Percentage,1.475498762,1.488958574,1.461883383
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1980,Percentage,3.414051978,3.431782874,3.39706481
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1981,Percentage,3.298779992,3.31528797,3.281802985
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1982,Percentage,3.206603224,3.223717044,3.190344313
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1983,Percentage,3.088064969,3.103612664,3.072681465
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1984,Percentage,3.139510131,3.156117964,3.124224991
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1985,Percentage,3.195480078,3.210831136,3.179954247
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1986,Percentage,3.243081638,3.25892442,3.22610833
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1987,Percentage,3.313319186,3.329645942,3.29761712
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1988,Percentage,3.366948742,3.383933615,3.349738344
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1989,Percentage,3.421492064,3.436964627,3.404221326
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1990,Percentage,3.379819939,3.396007674,3.362345249
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1991,Percentage,3.391915016,3.408260624,3.375537394
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1992,Percentage,3.38844535,3.405448688,3.37236581
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1993,Percentage,3.41361069,3.428434238,3.397309262
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1994,Percentage,3.4353515,3.452220194,3.417994465
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1995,Percentage,3.351649158,3.367492496,3.336959695
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1996,Percentage,3.091688008,3.106298679,3.077714152
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1997,Percentage,2.862569029,2.875899887,2.849100002
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1998,Percentage,2.73549111,2.748967404,2.722144483
34,Mortality risk,527,California,6,3,Both,166,25 to 45,1999,Percentage,2.671267302,2.685645226,2.658135261
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2000,Percentage,2.646211491,2.658433274,2.63347938
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2001,Percentage,2.710237015,2.767007241,2.681476517
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2002,Percentage,2.660000914,2.671744494,2.648146949
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2003,Percentage,2.67282684,2.68501761,2.659734679
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2004,Percentage,2.596644688,2.609827807,2.584132977
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2005,Percentage,2.61795658,2.650771838,2.596924438
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2006,Percentage,2.61986393,2.633108181,2.606877719
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2007,Percentage,2.530646982,2.544211756,2.518208303
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2008,Percentage,2.446094183,2.458489769,2.434019015
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2009,Percentage,2.417120513,2.429462697,2.405632781
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2010,Percentage,2.321434029,2.332605586,2.310659389
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2011,Percentage,2.332220775,2.344045277,2.319741688
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2012,Percentage,2.306271255,2.316999248,2.295133066
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2013,Percentage,2.299191641,2.309064042,2.287784592
34,Mortality risk,527,California,6,3,Both,166,25 to 45,2014,Percentage,2.243104981,2.256463879,2.229715311
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1980,Percentage,4.820874945,4.971681025,4.68027196
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1981,Percentage,4.645371969,4.777619632,4.517849846
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1982,Percentage,4.533813863,4.668448894,4.409919935
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1983,Percentage,4.257141351,4.391383974,4.137542709
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1984,Percentage,4.405364332,4.535042091,4.27482202
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1985,Percentage,4.530757186,4.655521164,4.405404426
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1986,Percentage,4.580850852,4.71555161,4.447278126
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1987,Percentage,4.64245033,4.768229491,4.512716988
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1988,Percentage,4.713921548,4.837592699,4.587815732
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1989,Percentage,4.999313021,5.133566243,4.859581302
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1990,Percentage,4.746433188,4.878319201,4.615853125
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1991,Percentage,4.901658152,5.035532315,4.771957963
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1992,Percentage,4.770853984,4.92136149,4.629990047
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1993,Percentage,4.805615334,4.941196323,4.677474518
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1994,Percentage,4.842391996,4.983357049,4.709382443
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1995,Percentage,4.800795995,4.936182868,4.666182357
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1996,Percentage,4.26498843,4.384257431,4.155288509
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1997,Percentage,3.885822872,4.001472008,3.771819425
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1998,Percentage,3.655576883,3.757161481,3.547724284
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,1999,Percentage,3.551368744,3.657033217,3.447646618
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2000,Percentage,3.513708733,3.610530607,3.417823455
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2001,Percentage,3.548901658,3.682974697,3.431620084
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2002,Percentage,3.431752264,3.525441036,3.326071271
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2003,Percentage,3.470465392,3.567467343,3.3675208
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2004,Percentage,3.305050264,3.395020876,3.209927626
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2005,Percentage,3.334295828,3.442933348,3.238895341
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2006,Percentage,3.322627312,3.418059945,3.228054107
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2007,Percentage,3.275507572,3.370703197,3.180393255
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2008,Percentage,3.101553614,3.19174625,3.008753359
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2009,Percentage,2.961597021,3.051688947,2.870385739
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2010,Percentage,2.837227759,2.922313563,2.758747469
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2011,Percentage,2.872906445,2.959198724,2.789632042
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2012,Percentage,2.827271802,2.911974291,2.743790581
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2013,Percentage,2.863642273,2.950451217,2.781600287
34,Mortality risk,792,Alameda County,6001,1,Male,166,25 to 45,2014,Percentage,2.750184504,2.829971203,2.671737974
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1980,Percentage,2.282438847,2.361948811,2.209795888
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1981,Percentage,2.22282166,2.296620652,2.150536492
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1982,Percentage,2.178200351,2.246520607,2.105042962
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1983,Percentage,2.030236432,2.100854439,1.962815695
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1984,Percentage,2.058882387,2.123797782,1.99476745
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1985,Percentage,2.050873418,2.111827192,1.986222958
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1986,Percentage,2.01513849,2.08114064,1.949804432
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1987,Percentage,2.056695844,2.120865389,1.994037733
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1988,Percentage,2.079939632,2.144267003,2.016725788
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1989,Percentage,2.082972337,2.145714299,2.014401781
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1990,Percentage,2.025445654,2.090155024,1.955551429
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1991,Percentage,2.020615638,2.085707497,1.955488438
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1992,Percentage,1.968912314,2.033703552,1.903616586
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1993,Percentage,2.019180244,2.08404882,1.956017266
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1994,Percentage,1.987556912,2.054798946,1.919058126
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1995,Percentage,1.996289134,2.060582426,1.932387501
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1996,Percentage,1.928221725,1.986350217,1.865398717
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1997,Percentage,1.840607856,1.90209495,1.779980257
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1998,Percentage,1.856831293,1.919767003,1.798317777
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,1999,Percentage,1.827190458,1.884920231,1.770705907
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2000,Percentage,1.80846789,1.864923066,1.749331665
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2001,Percentage,1.821291253,1.882538866,1.757197014
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2002,Percentage,1.791211157,1.849291535,1.734510164
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2003,Percentage,1.796180626,1.856651178,1.739669006
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2004,Percentage,1.733148722,1.793019466,1.676190354
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2005,Percentage,1.715724827,1.770906187,1.658690671
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2006,Percentage,1.72118987,1.777611842,1.66354118
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2007,Percentage,1.664377642,1.717180938,1.610429233
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2008,Percentage,1.619784899,1.67141605,1.563820396
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2009,Percentage,1.586596336,1.637767276,1.534241644
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2010,Percentage,1.524292757,1.575552859,1.474157711
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2011,Percentage,1.515622794,1.566440154,1.46532336
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2012,Percentage,1.533137415,1.585052457,1.483878804
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2013,Percentage,1.481425291,1.528894909,1.432214543
34,Mortality risk,792,Alameda County,6001,2,Female,166,25 to 45,2014,Percentage,1.438730262,1.486925877,1.391795741
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1980,Percentage,3.549168355,3.627906819,3.467960077
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1981,Percentage,3.43090738,3.502942188,3.36014261
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1982,Percentage,3.353394926,3.43058168,3.277397145
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1983,Percentage,3.14101266,3.211501262,3.072100881
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1984,Percentage,3.230835409,3.299964699,3.162755879
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1985,Percentage,3.291013295,3.36044021,3.219430402
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1986,Percentage,3.299994969,3.371976164,3.225468838
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1987,Percentage,3.352956631,3.427325264,3.282522988
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1988,Percentage,3.401620482,3.472721496,3.334726349
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1989,Percentage,3.54858426,3.627164174,3.469561324
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1990,Percentage,3.400739445,3.476946549,3.325149025
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1991,Percentage,3.477683098,3.553972111,3.407884885
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1992,Percentage,3.385844948,3.467761104,3.308188147
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1993,Percentage,3.427105804,3.502533884,3.352782605
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1994,Percentage,3.429422426,3.505296897,3.351568798
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1995,Percentage,3.411790871,3.486816206,3.338493704
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1996,Percentage,3.10572695,3.176192429,3.037660935
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1997,Percentage,2.867684526,2.935823436,2.805760597
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1998,Percentage,2.759077542,2.820429342,2.696355036
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,1999,Percentage,2.692951577,2.755227919,2.635965251
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2000,Percentage,2.666192443,2.721343937,2.613463365
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2001,Percentage,2.692159715,2.76814228,2.620248097
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2002,Percentage,2.616307976,2.671578198,2.558355305
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2003,Percentage,2.637022358,2.692854967,2.57835183
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2004,Percentage,2.519671005,2.575032128,2.461539516
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2005,Percentage,2.523661647,2.585437479,2.462945149
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2006,Percentage,2.519480282,2.576516996,2.463941446
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2007,Percentage,2.467271191,2.524171681,2.413674218
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2008,Percentage,2.357372971,2.409950317,2.30412375
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2009,Percentage,2.27019621,2.321710803,2.218716292
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2010,Percentage,2.176558236,2.226367166,2.128425718
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2011,Percentage,2.190361588,2.241217517,2.139296918
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2012,Percentage,2.174786497,2.223950409,2.128010616
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2013,Percentage,2.167136831,2.214059026,2.118949157
34,Mortality risk,792,Alameda County,6001,3,Both,166,25 to 45,2014,Percentage,2.088824263,2.13444539,2.044292233
34,Mortality risk,779,Alpine County,6003,1,Male,166,25 to 45,1980,Percentage,5.172254649,6.210305691,4.292459601
34,Mortality risk,779,Alpine County,6003,1,Male,166,25 to 45,1981,Percentage,5.053052759,6.071070027,4.17123747
34,Mortality risk,779,Alpine County,6003,1,Male,166,25 to 45,1982,Percentage,4.850198049,5.808916107,4.016734707
34,Mortality risk,779,Alpine County,6003,1,Male,166,25 to 45,1983,Percentage,4.811694831,5.726332644,3.979213601
34,Mortality risk,779,Alpine County,6003,1,Male,166,25 to 45,1984,Percentage,4.836947437,5.752943959,4.033727285
34,Mortality risk,779,Alpine County,6003,1,Male,166,25 to 45,1985,Percentage,4.893880479,5.785287541,4.040086933
34,Mortality risk,779,Alpine County,6003,1,Male,166,25 to 45,1986,Percentage,5.027789074,5.939743258,4.157588422
34,Mortality risk,779,Alpine County,6003,1,Male,166,25 to 45,1987,Percentage,5.117175894,6.041354654,4.224791781
34,Mortality risk,779,Alpine County,6003,1,Male,166,25 to 45,1988,Percentage,5.237476332,6.215094397,4.371179647
